Product URL,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.in/HAMMONDS-FLYCATCHER-Laptop-Bag-Men/dp/B083M1QK32,HAMMONDS FLYCATCHER Laptop Bag for Men - Genuine Leather Messenger Shoulder Bag - Fits 14/15.6/16 Inch Laptops - Brown Office Bag - Multiple Pockets -Water Resistant -Executive Bag for Work and Travel,"4,716",4.4 out of 5 stars,590
https://www.amazon.in/Storite-Sling-Bag-Shoulder-25-5cmx7cmx20cm/dp/B09P3RQPCG,Storite Stylish Small PU Leather Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men Women (25.5 x7x20cm),749,4.0 out of 5 stars,285
https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD,Skybags One Size Brat Black 46 Cms Casual Backpack,619,4.1 out of 5 stars,"6,270"
https://www.amazon.in/Professional-Photographers-Water-Resistant-Heavy-Duty-Accessories/dp/B0C58SJ2D8,"Amazon Basics Camera Bag for Beginners and Professional Photographers, Flipside Design, Water-Resistant, Heavy-Duty, Removable Dividers for All DSLR/SLR Cameras and Accessories",789,3.5 out of 5 stars,3
https://www.amazon.in/Nivia-Deflate-5180BK-Polyester-Round/dp/B07222KX3S,NIVIA Deflate Round 01 Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Carry Gym Accessories/Fitness Bag/Sports &Travel Bag/Gym kit Bag (Black),400,4.2 out of 5 stars,"5,993"
https://www.amazon.in/AirCase-C40-Backpack-Rucksacks-Messenger/dp/B07Y8CH69Y,"AirCase Laptop bag backpack cum messenger bag, Dark Grey, fits upto 15.6 inch laptop, multiple compartment, padded shoulder strap, office bag/casual backpack/travel backpack, 1 year warranty",868,3.4 out of 5 stars,155
https://www.amazon.in/Delrin-Backpack-Motorcycle-Waterproof-Programmable/dp/B0CBSGG3LX,"Delrin LED Backpack with APP Working, Laptop Bag Motorcycle Riding Backpack Waterproof Backpack with Programmable and Color Screen, Travel Backpack 25 ltrs (48 Cms) (Black)","18,219.00",5.0 out of 5 stars,2
https://www.amazon.in/LuvLap-Travel-Multifunctional-Waterproof-Bag-Backpack/dp/B07W6Z8XKB,LuvLap Lily Travel Multifunctional Waterproof Diaper Bag-Backpack Cum Tote bag (Black),"1,099",4.4 out of 5 stars,"1,048"
https://www.amazon.in/Right-Choice-Stylish-College-Backpack/dp/B07ZVXDHCK,RIGHT CHOICE quality stylish casual backpack daily use unisex typography college bags (Boys and Girls),299,3.5 out of 5 stars,"1,012"
https://www.amazon.in/Lunars-Router-Resistant-Raincover-Organiser/dp/B08YR63B9M,"Lunar's 35 L Laptop Office/School/Travel/Business Backpack Water Proof - Fits Up to 15.6 Inch Laptop Notebook, With Raincover, Inside Organiser and 1 Year Warranty (All)",747,3.8 out of 5 stars,"1,159"
https://www.amazon.in/Storite-Sling-Bag-Shoulder-25-5cmx7cmx20cm/dp/B09P3RQPCG,Storite Stylish Small PU Leather Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men Women (25.5 x7x20cm),749,4.0 out of 5 stars,285
https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD,Skybags One Size Brat Black 46 Cms Casual Backpack,619,4.1 out of 5 stars,"6,270"
https://www.amazon.in/DAHSHA-Bag-Business-Messenger-Shoulder/dp/B07GCLJTZF,DAHSHA Stylish Nylon Small Sling Cross Body Travel Bag for Business Office Messenger One Side Shoulder Carry Handbag Bag For Men & Women (35X18x25 CM-grey),695,3.9 out of 5 stars,474
https://www.amazon.in/Kuber-Industries-Travel-Organizer-CTMTC039483/dp/B084DWD41F,"Kuber Industries Shoe Cover/String Bag Organizer|Shoe Print & Non Woven Material|Transparent Window|Size 43 x 30 Cm, Pack of 12 (Grey)-CTMTC039483",249,4.5 out of 5 stars,"3,533"
https://www.amazon.in/AirCase-C40-Backpack-Rucksacks-Messenger/dp/B07Y8CH69Y,"AirCase Laptop bag backpack cum messenger bag, Dark Grey, fits upto 15.6 inch laptop, multiple compartment, padded shoulder strap, office bag/casual backpack/travel backpack, 1 year warranty",868,3.4 out of 5 stars,155
https://www.amazon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0BRJRVH6D,Martucci Jersey 45L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,765,3.8 out of 5 stars,272
https://www.amazon.in/Bag-Charging-Reflective-College-Blue/dp/B0C4L2KX2W,"Amazon Basics Laptop Bag with USB Charging Port, Rain Cover and Reflective Strip for College, Office, Travel (Unisex, 35 L, Blue)",799,4.1 out of 5 stars,191
https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D3YR7T,"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook",349,4.0 out of 5 stars,176
https://www.amazon.in/gp/bestsellers/computers/1375466031/ref=sr_bs_10_1375466031_1,Bennett™ Mystic Formal Business Briefcase Bag Crossbody Messenger College Bags For Men Women MacBook INoteBook ITablet Laptop Upto 15.6 Inch | Handbags with Shoulder Straps (Blue) 6 Months Warranty,452,4.0 out of 5 stars,"6,868"
https://www.amazon.in/DZert-School-Backpacks-Cartoon-Marshall/dp/B07WKM1YZC,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),229,3.7 out of 5 stars,"8,318"
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758,Gear Vintage2 Anti Theft Faux Leather 18 cms Tan Laptop Backpack,769,4.3 out of 5 stars,"1,805"
https://www.amazon.in/Wildcraft-ltrs-Cms-backpack-204493566_black/dp/B07GNGG435,Wildcraft 18 ltrs (7 Cms) backpack(204493566_black),"2,095",4.1 out of 5 stars,188
https://www.amazon.in/Weekender-Premium-Leatherette-Attachable-Shoulder/dp/B09GPPJXFJ,Fur Jaden Weekender Travel Duffle Bag with Separate Shoe/Laundry Compartment for Men & Women Made of Vegan Leather,"1,479",4.2 out of 5 stars,651
https://www.amazon.in/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC,Trajectory 15.6 Inch Vegan Leather Messenger Laptop bag for men in Office for all laptop like Apple MacBook with 2 Years Warranty and Spacious Multiple Compartment with Expandable Bottom Used as Shoulder and Handbag for Men,"1,329",4.1 out of 5 stars,540
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758,Gear Vintage2 Anti Theft Faux Leather 18 cms Tan Laptop Backpack,769,4.3 out of 5 stars,"1,805"
https://www.amazon.in/Wildcraft-ltrs-Cms-backpack-204493566_black/dp/B07GNGG435,Wildcraft 18 ltrs (7 Cms) backpack(204493566_black),"2,095",4.1 out of 5 stars,188
https://www.amazon.in/AirCase-C40-Backpack-Rucksacks-Messenger/dp/B07Y8CH69Y,"AirCase Laptop bag backpack cum messenger bag, Dark Grey, fits upto 15.6 inch laptop, multiple compartment, padded shoulder strap, office bag/casual backpack/travel backpack, 1 year warranty",868,3.4 out of 5 stars,155
https://www.amazon.in/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC,Trajectory 15.6 Inch Vegan Leather Messenger Laptop bag for men in Office for all laptop like Apple MacBook with 2 Years Warranty and Spacious Multiple Compartment with Expandable Bottom Used as Shoulder and Handbag for Men,"1,329",4.1 out of 5 stars,540
https://www.amazon.in/BIGOWL-Storage-Reusable-Ziplock-Compression/dp/B08GLXK8MN,"5 Pack Smart Saver Vacuum Bags for Travel, Space Saver Bags (1 Large/2 Medium/2 Small) Compression Storage Bags for Clothes, Bedding, Pillows, Comforters, Blankets Storage Vacuum Sealer Bags for Clothes Storage, Vaccine Sealed Compression Airtight Reusable Packing Ziplock Bag with Travelling Hand Pump",677,4.2 out of 5 stars,"10,017"
https://www.amazon.in/Bag-Charging-Reflective-College-Blue/dp/B0C4L2KX2W,"Amazon Basics Laptop Bag with USB Charging Port, Rain Cover and Reflective Strip for College, Office, Travel (Unisex, 35 L, Blue)",799,4.1 out of 5 stars,191
https://www.amazon.in/ZaySoo-Stylish-Backpack-College-Business/dp/B0BVZL49N8,ZaySoo Stylish Casual Laptop Backpack/Office Bag/College Bag/Business Bag/Travel Backpack - Navyblue,307,5.0 out of 5 stars,2
https://www.amazon.in/DZert-School-Backpacks-Cartoon-Marshall/dp/B07WKM1YZC,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),229,3.7 out of 5 stars,"8,318"
https://www.amazon.in/Shalimar-Premium-OXO-Biodegradable-Drawstring/dp/B0BNXLV3H8,Shalimar Premium OXO - Biodegradable Drawstring Garbage Bags 19 X 21 Inches (Medium) 120 Bags (4 rolls) Dustbin Bag/Trash Bag - Black Color,392,4.3 out of 5 stars,40
https://www.amazon.in/ASTRID-Blue-Diamond-Textured-Cotton/dp/B08W5DQ33D,ASTRID Blue Diamond Textured Cotton Tote Bag,419,4.2 out of 5 stars,269
https://www.amazon.in/Weekender-Premium-Leatherette-Attachable-Shoulder/dp/B09GPPJXFJ,Fur Jaden Weekender Travel Duffle Bag with Separate Shoe/Laundry Compartment for Men & Women Made of Vegan Leather,"1,479",4.2 out of 5 stars,651
https://www.amazon.in/Kuber-Industries-Embroidered-Women-CTKTC8803/dp/B07SWD51BV,Kuber Industries Silk Embroidered Women Potli Bag (Cream) -CTKTC8803,265,3.8 out of 5 stars,108
https://www.amazon.in/Gear-Inspired-Moving-training-DUFINDAVMVG05/dp/B08DV7YZL6,Gear Inspired Alive Moving 33L Large Water Resistant Travel Duffle Bag/Gym Bag/Sports Duffle for Men/Women (Blue),399,4.3 out of 5 stars,"1,339"
https://www.amazon.in/TRUE-Anti-Theft-backpack-charging-Epower_B/dp/B0BYBDX8VP,"TRUE HUMAN® Emperor Anti-Theft Pocket backpack With USB charging Port Laptop,office,college,travel bag for men and women(Epower)",499,3.7 out of 5 stars,458
https://www.amazon.in/HAMMONDS-FLYCATCHER-Genuine-Leather-Laptop/dp/B07P3XM78K,"HAMMONDS FLYCATCHER Genuine Leather Laptop Bag for Men - Office Bag, Tan Color - Fits Up to 14/15.6/16 Inch Laptop/MacBook - Laptop Messenger Bags/Leather Bag for Men with Adjustable Shoulder Strap","2,298",4.3 out of 5 stars,"5,202"
https://www.amazon.in/Storite-Stylish-Sling-Bag-Grey/dp/B098L372Z7,"Storite Stylish Padded Nylon Small Sling Cross Body Travel Office Messenger One Side Shoulder Handbag Bag for Men & Women (22.5cm x 9.5cm x 22.5 cm, Dark Grey)",519,4.0 out of 5 stars,"1,320"
https://www.amazon.in/ZaySoo-Stylish-Backpack-College-Business/dp/B0BVZL49N8,ZaySoo Stylish Casual Laptop Backpack/Office Bag/College Bag/Business Bag/Travel Backpack - Navyblue,307,5.0 out of 5 stars,2
https://www.amazon.in/Shalimar-Premium-OXO-Biodegradable-Drawstring/dp/B0BNXLV3H8,Shalimar Premium OXO - Biodegradable Drawstring Garbage Bags 19 X 21 Inches (Medium) 120 Bags (4 rolls) Dustbin Bag/Trash Bag - Black Color,392,4.3 out of 5 stars,40
https://www.amazon.in/Kuber-Industries-Embroidered-Women-CTKTC8803/dp/B07SWD51BV,Kuber Industries Silk Embroidered Women Potli Bag (Cream) -CTKTC8803,265,3.8 out of 5 stars,108
https://www.amazon.in/Amazon-Brand-Presto-Oxo-Biodegradable-Garbage/dp/B08TDCD79P,"Presto! Oxo-Biodegradable Garbage Bags, Small (17 x 19 inches) - 30 bags/roll (Pack of 3, Black)",220,4.2 out of 5 stars,"1,034"
https://www.amazon.in/TRUE-Anti-Theft-backpack-charging-Epower_B/dp/B0BYBDX8VP,"TRUE HUMAN® Emperor Anti-Theft Pocket backpack With USB charging Port Laptop,office,college,travel bag for men and women(Epower)",499,3.7 out of 5 stars,458
https://www.amazon.in/HAMMONDS-FLYCATCHER-Genuine-Leather-Laptop/dp/B07P3XM78K,"HAMMONDS FLYCATCHER Genuine Leather Laptop Bag for Men - Office Bag, Tan Color - Fits Up to 14/15.6/16 Inch Laptop/MacBook - Laptop Messenger Bags/Leather Bag for Men with Adjustable Shoulder Strap","2,298",4.3 out of 5 stars,"5,202"
https://www.amazon.in/AirCase-shoulder-waterproof-polyester-warranty/dp/B0B619LH6H,"AirCase premium laptop bag with handle & shoulder strap fits upto 15.6"" laptop/ macbook, wrinkle free, padded, waterproof light polyester case cover sleeve pouch, for men & women, Black- 6 months warranty",509,4.2 out of 5 stars,94
https://www.amazon.in/Storite-Stylish-Sling-Bag-Grey/dp/B098L372Z7,"Storite Stylish Padded Nylon Small Sling Cross Body Travel Office Messenger One Side Shoulder Handbag Bag for Men & Women (22.5cm x 9.5cm x 22.5 cm, Dark Grey)",519,4.0 out of 5 stars,"1,320"
https://www.amazon.in/Sirona-Sanitary-Napkin-Diapers-Disposal/dp/B01NAZVN8M,"Sirona Sanitary Disposal Bags | 75 Bags | Pad Disposable Bags for Discreet Disposal of Tampons, Condoms, Diaper, Sanitary Pads, Panty Liner & Personal Hygiene Waste (Green)",215,4.4 out of 5 stars,"3,306"
https://www.amazon.in/DOUBLE-BAGS-Cotton-Shopping-Multicolour/dp/B07FKQLPDR,"DOUBLE R BAGS Multicolour Canvas Shopping Bag with Double Handle, Cloth Grocery Tote Bags, Reusable Shopping Grocery Bags,Foldable and Eco Friendly Washable Medium (Set of 6) (Dd-0101)",493,4.3 out of 5 stars,"1,106"
https://www.amazon.in/Origami-Leakproof-Sanitary-Disposal-Diapers/dp/B0CDGHHQQD,"Origami Leakproof Sanitary Disposal Bags Pack of 3 (15 Bags Per Pack, Total 45 Bags) for Sanitary Pads, Baby Diapers, Panty Liner, Tampons, Condoms",99,4.5 out of 5 stars,Pad
https://www.amazon.in/Skybags-Polycarbonate-Turquoise-Hardsided-MINT55TTRQ/dp/B078GR3YHR,Skybags Mint 55 cms Small Cabin Polycarbonate Hardsided 4 Spinner Wheels Luggage/Suitcase/Trolley Bag- Turquoise Blue,"2,619",4.3 out of 5 stars,"4,307"
https://www.amazon.in/ASTRID-Blue-Diamond-Textured-Cotton/dp/B08W5DQ33D,ASTRID Blue Diamond Textured Cotton Tote Bag,419,4.2 out of 5 stars,269
https://www.amazon.in/Xiaomi-Notebook-Business-Casual-Backpack/dp/B0CDH2SVK3,Xiaomi Notebook Ultra Max with MI Business Casual 21L Backpack - Blue,"47,789",4.2 out of 5 stars,"2,145"
https://www.amazon.in/Frantic-Travelling-Backpacks-Preschool-FullBody_SkyElehpant/dp/B0BD5JQX7T,"Frantic Kids Soft Cartoon Animal Travelling School Bag Soft Plush Backpacks Boys Girls Baby for 2 to 5 Years Baby/Boys/Girls Nursery, Preschool, Picnic(FullBody_SkyElehpant)",289,3.6 out of 5 stars,704
https://www.amazon.in/Sirona-Sanitary-Napkin-Diapers-Disposal/dp/B01N6XGKFU,"Sirona Sanitary Disposal Bags | 45 Bags | Pad Disposable Bags for Discreet Disposal of Tampons, Condoms, Diaper, Sanitary Pads, Panty Liner & Personal Hygiene Waste (Green)",145,4.5 out of 5 stars,"1,511"
https://www.amazon.in/Sirona-Sanitary-Napkin-Diapers-Disposal/dp/B01NAZVN8M,"Sirona Sanitary Disposal Bags | 75 Bags | Pad Disposable Bags for Discreet Disposal of Tampons, Condoms, Diaper, Sanitary Pads, Panty Liner & Personal Hygiene Waste (Green)",215,4.4 out of 5 stars,"3,306"
https://www.amazon.in/DOUBLE-BAGS-Cotton-Shopping-Multicolour/dp/B07FKQLPDR,"DOUBLE R BAGS Multicolour Canvas Shopping Bag with Double Handle, Cloth Grocery Tote Bags, Reusable Shopping Grocery Bags,Foldable and Eco Friendly Washable Medium (Set of 6) (Dd-0101)",493,4.3 out of 5 stars,"1,106"
https://www.amazon.in/Origami-Leakproof-Sanitary-Disposal-Diapers/dp/B0CDGHHQQD,"Origami Leakproof Sanitary Disposal Bags Pack of 3 (15 Bags Per Pack, Total 45 Bags) for Sanitary Pads, Baby Diapers, Panty Liner, Tampons, Condoms",99,4.5 out of 5 stars,Pad
https://www.amazon.in/Skybags-Polycarbonate-Turquoise-Hardsided-MINT55TTRQ/dp/B078GR3YHR,Skybags Mint 55 cms Small Cabin Polycarbonate Hardsided 4 Spinner Wheels Luggage/Suitcase/Trolley Bag- Turquoise Blue,"2,619",4.3 out of 5 stars,"4,307"
https://www.amazon.in/Xiaomi-Notebook-Business-Casual-Backpack/dp/B0CDH2SVK3,Xiaomi Notebook Ultra Max with MI Business Casual 21L Backpack - Blue,"47,789",4.2 out of 5 stars,"2,145"
https://www.amazon.in/Sirona-Sanitary-Napkin-Diapers-Disposal/dp/B01N6XGKFU,"Sirona Sanitary Disposal Bags | 45 Bags | Pad Disposable Bags for Discreet Disposal of Tampons, Condoms, Diaper, Sanitary Pads, Panty Liner & Personal Hygiene Waste (Green)",145,4.5 out of 5 stars,"1,511"
https://www.amazon.in/NORTH-ZONE-Waterproof-Backpack-Dimensions/dp/B0BS6QQZYN,NORTH ZONE Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L,547,4.0 out of 5 stars,777
https://www.amazon.in/Frantic-Travelling-Backpacks-Preschool-FullBody_SkyElehpant/dp/B0BD5JQX7T,"Frantic Kids Soft Cartoon Animal Travelling School Bag Soft Plush Backpacks Boys Girls Baby for 2 to 5 Years Baby/Boys/Girls Nursery, Preschool, Picnic(FullBody_SkyElehpant)",289,3.6 out of 5 stars,704
https://www.amazon.in/Professional-Photographers-Waterproof-Lightweight-Accessories/dp/B0C58VVFQT,"Amazon Basics Camera Bag with Tripod Holder for Beginner and Professional Photographers, Waterproof Cover, Lightweight, Removable Dividers for All DSLR/SLR Cameras and Accessories",949,4.3 out of 5 stars,997
https://www.amazon.in/Mammon-Womens-Handbag-plain-tan-35x35/dp/B07LBC7Z59,Mammon Women's Tote Bag,199,3.6 out of 5 stars,"2,789"
https://www.amazon.in/Shalimar-Premium-OXO-Biodegradable-Garbage/dp/B08DHV38W8,SHALIMAR Premium Oxo - Biodegradable Garbage Bags 17 X 19 Inches (Small) 120 Bags (4 Rolls) Dustbin Bag/Trash Bag - Green Color,185,4.4 out of 5 stars,"5,225"
https://www.amazon.in/Gear-Classic-Casual-Backpack-BKPCAMPS80304/dp/B019FBEJCO,Gear Campus8 25L Medium Water Resistant School Bag/Casual Backpack/Daypack/College Bag/for Men/Women - Green Grey,729,4.1 out of 5 stars,"1,289"
https://www.amazon.in/ROZEN-partition-Collage-Backpack-NAVYBLUE/dp/B0BRTDQH8L,"ROZEN 47 Ltrs, 46 cms School Bag Class 5-12 Large 5 partition Laptop Collage Office Travel Backpack Unisex",697,4.1 out of 5 stars,342
https://www.amazon.in/Safari-Polycarbonate-Midnight-Hardsided-RAY534WMBL/dp/B07WHLHXB9,"Safari RAY 53 Cms Small Cabin Polypropylene Hard Sided 4 Wheels 360 Degree Wheeling System Luggage/Suitcase/Trolley Bag, Midnight Blue","1,599",4.1 out of 5 stars,"4,327"
https://www.amazon.in/Lunars-Small-Bag-Daily-Use/dp/B08N47VTFQ,Lunar's Small Bag for Daily Use - 1 Compartment Mini Backpack for Hiking Camping Rucksack (Black),305,4.0 out of 5 stars,585
https://www.amazon.in/DARK-HORSE-Briefcase-Messenger-Compartment/dp/B0BJZF92F6,"DARK HORSE Laptop Bag Leather Briefcase 15.6 Inch Messenger Bag Satchel for Men, Padded Laptop Compartment 12 Liters , Water Resistant Shoulder Bag with Strap, Durable Office Bag, for Laptop",799,4.0 out of 5 stars,152
https://www.amazon.in/Amazon-Brand-Reusable-Eco-Friendly-Multi-Purpose/dp/B08TTMMGYT,"Amazon Brand – Eono Reusable Tote Bags, 100% Organic Cotton Shopping/Grocery Bag, Multi-Purpose Bag, Sturdy Canvas Bag With 15kgs Capacity, Single Pack (Good Vibes)",179,3.8 out of 5 stars,"1,232"
https://www.amazon.in/Van-Heusen-Woman-Spring-Summer-Womens/dp/B07ML1M2CH,Van Heusen Women's Tote Bag (Black),"1,269",4.1 out of 5 stars,258
